ident,ufnovo,uf,estrato_pof,tipo_situacao_reg,energia_kcal,ptn,chotot,fibra,lip,colest,agsat,agmono,agpoli,agtrans,calcio,ferro,sodio,magnesio,fosforo,potassio,cobre,zinco,vita_rae,tiamina,riboflavina,niacina,piridoxamina,cobalamina,vitd,vite,vitc,folato,idade,sexo,raca,anos_estudo,peso,altura,tipo_domicilio,tipo_piso,kcalkg,ptnkg,id,kcal_cat,estado,uf_novo,energia_suple,ptn_supl,kcalkg_suple,kcalsupl_cat,alt_m,imc,est_nut,ptn_cat,ptnkgsuple,ptnsuple_cat,energia_suple2,ptn_supl2,kcalkg_suple2,ptnkgsuple2,ptnsuple2_cat,kcalsupl2_cat
110006067200,"110006067200",165,16560,15,1343.45000076294,93.41600063256919,156.050496339798,14.70249995589256,41.60500055179,203.9874992370606,11.30750007368624,12.45499987155199,14.79249963909388,.7099999971687794,153.2324999272823,10.09349980205298,1834.491001784802,205.4374987408519,811.4574942588806,1641.275010824204,1.160000003874302,13.49999986588955,223.414997458458,.530000003054738,.7499999962747097,17.13250032067299,.6274999938905239,3.862499982118607,.3025000095367432,7.339999986812472,11.56999996304512,242.9975053071976,60,2,2,5,99,158,1,1,13.570202,.94359595,110006067200,0,"11",11,1643.45,113.416,16.600504,0,1.58,39.657104,4,0,1.1456162,1,1943.45,133.416,19.630808,1.3476363,1,0
110006493184,"110006493184",264,26616,48,3274.249948501587,281.2555007999763,233.000501036644,39.69650068879128,147.1779994927347,723.9200005531311,29.0774994250387,57.91000058501959,51.56650103628635,1.139000005088747,407.0954968482256,15.66400003852323,3906.230041235685,453.7065033689141,2428.450566440821,4194.924560084939,2.151000011712313,19.56600020080805,332.2699932903051,1.02700001001358,.1489999983459711,56.13149812817574,.1410000026226044,2.862000033259392,.063000001013279,21.73249999992549,55.16499869525433,606.4845158457756,77,1,4,1,73,175,1,1,44.852737,3.8528152,110006493184,2,"11",11,3574.25,301.25549,48.96233,2,1.75,23.836735,2,2,4.1267877,2,3874.25,321.25549,53.071918,4.4007602,2,2
110008066048,"110008066048",99,9918,9,1465.850006103516,78.21150028705597,196.2099990844727,10.0589998960495,42.99770124256611,351.3400115966797,12.51439985632896,11.40359997749329,13.3085997402668,1.462000015191734,251.8262995481491,9.012599777430296,2347.558364868164,195.3287990391254,748.18288397789,1344.442312002182,1.05099998600781,5.19350004196167,102.3155008554459,.7609999952837825,1.302000012248755,14.12800014019013,1.113000037148595,3.777000084519386,2.340999960899353,4.345799997448921,13.72250005602837,273.2765963077545,76,2,1,0,90,158,1,1,16.287222,.86901665,110008066048,0,"11",11,1765.85,98.211502,19.620556,0,1.58,36.051914,4,0,1.0912389,1,2065.8501,118.2115,22.95389,1.3134612,1,0
110012391424,"110012391424",220,22100,20,2299.250003814697,147.6485027913004,254.7204953432083,25.848000228405,82.27650025114417,457.1589918136597,22.53649989701808,24.22899962216616,29.45199965685606,.8224999969825149,527.1149932444096,12.33500002324581,2599.589497983456,407.329002417624,1508.642523288727,2955.362004518509,2.013999997638166,15.22249982506037,258.7689977586269,.5555000100284815,.3149999976158142,23.09350019693375,.3305000001564622,8.994499809574336,3.281499996781349,11.54900008253753,154.8564981818199,456.2980052232742,89,2,4,0,68,174,1,1,33.8125,2.1713016,110012391424,1,"11",11,2599.25,167.6485,38.224266,2,1.74,22.460033,1,2,2.4654191,2,2899.25,187.6485,42.636028,2.7595367,2,2
110012391424,"110012391424",154,15470,14,2346.399969100952,173.7609964748845,226.3169969916344,44.2980007827282,92.60300019197166,981.5340270996094,23.89100035000593,25.19849975779653,34.04049956798554,.6134999990463257,1101.387512728572,13.65700007602572,3767.553522437811,583.3505082987249,2334.096528768539,3702.934021830559,2.728000021539629,12.56750021129847,109.3570007830858,.3865000056102872,.6410000007599592,18.32100035250187,.3305000048130751,22.8100004196167,11.32600045204163,12.07750011887401,7.676999926567078,690.8035119175911,70,1,1,10,64,165,2,1,36.662498,2.7150156,110012391424,2,"11",11,2646.3999,193.761,41.349998,2,1.65,23.507807,2,2,3.0275156,2,2946.3999,213.761,46.037498,3.3400156,2,2
110014603264,"110014603264",209,20957,19,3744.099996566773,166.49050220754,418.0774940848351,32.3869998306036,164.0593028794974,1196.119542360306,56.56360051315278,42.3114000633359,39.6283991932869,4.811500115320087,2028.422726020217,29.4353997092694,7482.791431754828,399.672700535506,2316.369553685188,3869.643766880035,2.528999943984672,21.69700037874281,602.6249871253967,1.684000000357628,3.516500033438206,17.51799984276295,1.766500033438206,7.514999963343144,3.604000024497509,16.97620008792728,16.30000007152557,828.1063820719719,61,1,4,4,59,160,1,3,63.45932,2.8218729,110014603264,2,"11",11,4044.1001,186.49051,68.544067,2,1.6,23.046875,2,2,3.160856,2,4344.1001,206.49051,73.628815,3.4998391,2,2
110014603264,"110014603264",198,19854,18,2946.799987792969,108.3080005645752,402.3479948043823,50.69200086593628,111.9064021110535,1077.200054168701,31.84079957008362,29.39120006561279,34.43519935011864,2.804000023752451,808.0775978565216,25.48719965666533,5153.44482421875,514.5576043725014,2090.352805614471,3496.345660686493,2.272000014781952,12.90000009536743,396.8599980473518,1.73200000077486,3.800000071525574,13.60799980163574,1.860000059008598,3.940000057220459,5.480000019073486,13.09360000491142,4.319999933242798,1112.403205394745,91,2,1,0,60,160,1,3,49.113335,1.8051333,110014603264,2,"11",11,3246.8,128.308,54.113335,2,1.6,23.4375,2,1,2.1384666,2,3546.8,148.308,59.113335,2.4718001,2,2
110014603264,"110014603264",132,13236,12,2922.399993896484,112.2940019369125,332.2559971809387,39.42800047248602,136.4352023601532,734.2860317230225,45.45840060710907,34.73959994316101,34.62959937751293,3.230000080540776,1745.418828129768,22.80159990116954,5979.930282592773,355.9208000600338,2051.710383176804,2863.284835577011,1.578000005101785,13.95000021904707,511.035989433527,1.193999993614852,2.400000032037497,8.443999886512756,1.05800002720207,6.089999951422215,3.604000024497509,15.57880006730557,7.199999928474426,838.7055990695953,76,1,4,3,61,162,1,1,47.908195,1.8408853,110014603264,2,"11",11,3222.3999,132.29401,52.826229,2,1.62,23.243408,2,1,2.1687541,2,3522.3999,152.29401,57.744259,2.496623,2,2
110014603264,"110014603264",143,14339,13,1962.580001831055,144.113102555275,271.3110957741737,34.98580038547516,41.36109932512045,280.3032026290894,13.26579999923706,12.47159966081381,12.77470013219863,1.108599994331598,354.9998955726624,21.76599977165461,3501.561460375786,327.8082027435303,1562.082592964172,3659.744689941406,1.585399989038706,16.4616996794939,526.3012990057468,1.883300008252263,2.647600058466196,63.54739838838577,1.969200059771538,4.905400037765503,.1008000001311302,6.897199936211109,117.4105979204178,848.0496006011963,75,2,4,0,75,168,1,1,26.167734,1.9215081,110014603264,0,"11",11,2262.5801,164.1131,30.167734,1,1.6799999,26.573132,2,1,2.1881747,2,2562.5801,184.1131,34.167736,2.4548414,2,1
110015168512,"110015168512",297,29727,27,2864.580011606216,244.4713966548443,171.2551030218601,12.06519985198975,136.2362989019603,1313.556006669998,50.03940021153539,50.85000022128224,19.67199988104403,3.869199978653342,475.3976987600327,25.89930027819355,3860.810043424368,280.2772042751312,2050.80792593956,3772.563980840147,1.330900002270937,45.45430118148943,836.4345903396606,1.090599974617362,1.779500007629395,23.14939926564694,.4103000075556338,18.25599959492683,5.340500175952911,17.88969963695854,26.11009959876537,375.4690985679627,67,1,4,9,80,184,1,3,35.807251,3.0558925,110015168512,2,"11",11,3164.5801,264.47141,39.557251,2,1.84,23.629488,2,2,3.3058925,2,3464.5801,284.47141,43.307251,3.5558925,2,2
110017036288,"110017036288",176,17712,16,3253.600017547607,156.200250685215,426.4834994077683,19.73100036382675,107.1560002714396,782.1960110664368,31.97450035717338,30.48949937336147,32.79375012498349,1.617999990936369,790.0195081233978,25.54074947535992,4702.426818072796,381.832003235817,1828.37100315094,2585.84175491333,2.062750026583672,19.38300023972988,283.9254986047745,1.13274999242276,.7964999950490892,35.86000038683415,.4045000029727817,6.167000129818916,2.105999931693077,9.370249854400754,33.87850025296211,816.485747218132,61,2,1,5,65,170,1,1,50.055386,2.4030807,110017036288,2,"11",11,3553.6001,176.20026,54.670773,2,1.7,22.491348,1,2,2.7107732,2,3853.6001,196.20026,59.286156,3.0184655,2,2
110017036288,"110017036288",264,26568,24,3558.923986434937,223.7191628059372,406.1222376823425,56.75370043516159,128.2119808495045,989.9025068283081,37.01150021143258,39.77021931484342,36.25028007291257,2.34349999204278,1073.103108331561,22.14325961470604,5657.466224372387,728.3873065672815,2681.398799657822,4185.533381104469,4.391540016978979,42.41362051665783,612.184009462595,2.012280010152608,4.396599996834993,46.69281977415085,1.941020046360791,11.14986002910882,4.310199949890375,24.70243965834379,29.17110039293766,920.2680922746658,76,1,1,1,62,168,1,1,57.402,3.6083736,110017036288,2,"11",11,3858.9241,243.71916,62.240711,2,1.6799999,21.967121,1,2,3.9309542,2,4158.9238,263.71918,67.079414,4.2535353,2,2
110017118208,"110017118208",275,27750,50,1972.140001296997,58.82160003110766,375.0528018474579,54.05440092086792,38.25960025191307,80.80399942398071,13.38579997047782,8.952000059187412,11.73900027573109,.2283999989740551,969.9652081131935,15.52700027823448,2219.829853117466,493.9974049776793,1253.999245166779,3792.602828264237,2.276399996131659,9.025599997490645,1190.686993658543,1.724599976092577,2.102800000458956,12.85839980840683,1.23420000448823,1.534000020474196,4.904000222682953,10.07059994339943,151.8989995121956,773.6810176372528,71,1,1,4,58,153,1,1,34.002415,1.0141655,110017118208,1,"11",11,2272.1399,78.821602,39.174828,2,1.53,24.776796,2,1,1.3589932,1,2572.1399,98.821602,44.34724,1.7038207,1,2
110017118208,"110017118208",308,31080,56,2157.399995803833,134.4534008167684,293.9944026991725,44.29710061848164,59.13199983537197,368.7114073634148,22.72250017151237,16.76550017111003,12.60650004446507,1.433500025421381,1001.96599060297,13.69969998300076,3691.017082810402,460.7094007879496,1873.516246318817,4317.906337738037,2.130900005344302,13.48689996730536,236.6754987090826,1.316500008106232,1.558300025993958,45.6779990196228,.7822000025771558,3.226000070571899,2.787000119686127,6.882999941706657,33.91599974036217,628.2860095500946,80,2,1,0,53,167,1,1,40.705662,2.5368567,110017118208,2,"11",11,2457.3999,154.4534,46.366035,2,1.67,19.00391,1,2,2.9142151,2,2757.3999,174.4534,52.026413,3.2915735,2,2
110017224704,"110017224704",198,19872,18,787.4499951601028,32.76650085672736,110.5137999951839,5.667900130152702,25.23190034739673,120.4429969787598,8.328299885848537,8.364499997347593,6.098799766274169,.4100000062026084,126.0306987166405,5.379299973137677,856.9409810900688,80.69139978289604,287.398197054863,530.4078941345215,.3818999999202788,7.399299802258611,49.77589823678136,.1200000010430813,1.22779998392798,2.582999974489212,.12999999942258,2.835000067949295,.2660000026226044,1.936200002441183,5.303400054574013,147.8846045732498,83,2,2,0,82,172,1,3,9.6030483,.39959148,110017224704,0,"11",11,1087.45,52.766502,13.261585,0,1.72,27.717684,2,0,.64349395,0,1387.45,72.766502,16.920122,.8873964,0,0
110018609152,"110018609152",99,9954,9,983.4999847412109,62.08599853515625,135.6239982843399,22.07500045001507,26.38499990105629,112.4440023899078,9.480999939143658,8.017000250518322,6.602000191807747,.8069999916478992,237.5289990901947,10.30399996042252,1683.620048522949,236.116003036499,777.690019607544,1734.748002052307,1.161000015214086,10.9850000590086,91.34799829125404,.426000002771616,.8929999815300107,7.391999840736389,.3680000007152557,5.185999929904938,2.259999886155129,3.627999972552061,11.68599998950958,350.9150099754334,66,2,2,5,45,155,1,1,21.855555,1.3796889,110018609152,0,"11",11,1283.5,82.085999,28.522223,0,1.55,18.73049,1,1,1.8241333,1,1583.5,102.086,35.188889,2.2685778,2,2
110018879488,"110018879488",154,15414,14,1459.175003051758,53.13249957375228,173.5375014971942,7.034999862313271,62.87374937534332,153.2317500114441,18.4832498319447,26.79150032997131,12.82674995437264,.8410000270232558,522.0702417194843,6.139049895107746,2401.990055024624,129.6812512204051,738.353515625,1106.377770841122,.4212500024586916,7.567499995231628,106.7449976205826,.8717500031925738,.903750030323863,10.13774999976158,.6070000007748604,2.857499994337559,.3327500037848949,6.099949929863215,34.47000074386597,169.6772475242615,64,1,1,3,63,162,1,1,23.161509,.843373,110018879488,0,"11",11,1759.175,73.1325,27.923414,0,1.62,24.005487,2,0,1.1608334,1,2059.175,93.1325,32.685318,1.4782937,1,1
110018879488,"110018879488",231,23121,21,2466.249994277954,175.4970008414239,240.1644948720932,21.92200013995171,93.80950024351478,546.6050109863281,27.8729992415756,29.11999978870153,31.81600031256676,1.07599998312071,292.0040007531643,9.745999962091446,2787.050510108471,336.7725002095103,1757.590001583099,2834.009998321533,2.08100001141429,13.75000002980232,27.7215000577271,.8904999829828739,.5350000113248825,64.27150121331215,.4170000110752881,6.535000054165721,4.507499814033508,8.982500052079558,142.0974981486797,341.2405120134354,73,2,4,5,62,165,1,1,39.778225,2.8305967,110018879488,2,"11",11,2766.25,195.49699,44.616936,2,1.65,22.773188,1,2,3.1531773,2,3066.25,215.49699,49.455647,3.4757581,2,2
110019747840,"110019747840",253,25438,23,2912.550003051758,169.3924997523427,423.1765026152134,89.25550144538283,80.21800075378269,265.1644992828369,25.11150037590414,25.76249990984798,22.22600024938583,2.00899999588728,460.9614951610565,26.21350018121302,8453.626599699259,779.5420097708702,2043.418030261993,5453.773030281067,3.713499994948506,30.09899973031133,21.02600042521954,1.453500014729798,.7770000156015158,16.86600002646446,.5390000073239207,8.296499907970429,.2449999935925007,13.11199996899813,226.0315047949553,1221.098036170006,68,2,4,14,61,163,1,1,47.746723,2.7769263,110019747840,2,"11",11,3212.55,189.3925,52.664757,2,1.63,22.959087,1,2,3.1047952,2,3512.55,209.3925,57.582787,3.4326639,2,2
110019977216,"110019977216",187,18751,17,2109.530012130737,125.2957484265789,251.4398478865624,18.7603999376297,71.14335056953132,380.6591987609863,23.15709972102195,23.53130060061812,18.10835007578135,1.573299994692206,269.976850733161,13.90850021876395,2648.619535177946,324.1758029274643,1113.118046402931,2049.302965641022,1.467400011606515,26.40020023286343,22.80980056524277,.6400500126183033,.788050003349781,10.39139999449253,.5977000202983618,8.494199879467487,.3509999960660934,5.213799892924726,43.3347000181675,261.9244984984398,86,1,4,0,74,171,1,3,28.507162,1.6931858,110019977216,0,"11",11,2409.53,145.29575,32.561218,1,1.71,25.306931,2,1,1.963456,1,2709.53,165.29575,36.615273,2.2337263,2,2
110019977216,"110019977216",198,19854,18,3105.350011825562,119.3077501198277,456.1756438612938,26.69519996643066,95.14015093259513,277.0601997375488,31.18089990783483,30.15170058980584,22.64575000107288,5.503400078043342,418.7099507302046,18.380900003016,3822.497812956572,382.2620013915002,1299.339460849762,2050.934759259224,1.866600019857287,22.11050011962652,19.88820046186447,2.880249990150333,2.091049985960126,17.44940020143986,1.515800042077899,7.105199851095676,.2879999950528145,4.874399929307401,41.74589958786964,755.8487830758095,62,1,4,5,67,170,1,1,46.348507,1.7807127,110019977216,2,"11",11,3405.3501,139.30775,50.826122,2,1.7,23.18339,2,1,2.0792203,2,3705.3501,159.30775,55.303734,2.3777277,2,2
110020182016,"110020182016",297,29835,27,3275.399990081787,132.3474997840822,451.1394984424114,53.54250028729439,116.7320989742875,323.3240083456039,35.27219960093498,32.9108000099659,36.14730013161898,5.773000083863735,875.1439037621021,25.4937999388203,3928.047234296799,544.9649049565196,1868.585716426373,5106.601426482201,2.988000029698014,23.00950007140636,749.361510142684,1.74500001128763,2.25,24.09899994730949,1.308000019751489,6.822499871253967,2.801999881863594,9.205899991095066,107.3804999440908,869.2753196954727,73,1,4,6,51,168,1,1,64.223526,2.5950489,110020182016,2,"11",11,3575.3999,152.3475,70.105881,2,1.6799999,18.069729,1,2,2.987206,2,3875.3999,172.3475,75.988235,3.3793628,2,2
110020616192,"110020616192",308,30828,28,3079.909996032715,135.1888993680477,411.3641926050186,34.77330029010773,106.8387014344335,352.2636947631836,28.24280016263947,32.59200046397746,33.16619974374771,1.864100014325231,472.0804978609085,15.36279958381783,6963.187867358327,498.860104829073,1546.352594137192,3341.433671861887,2.40180002246052,13.74579991467181,5.176099896430969,1.516099992673844,1.371200025081635,30.70190046727657,1.039400028064847,5.199299871921539,1.430999994277954,9.294600032269955,8.072000116109848,548.8313937187195,64,2,4,5,88,175,1,3,34.998978,1.5362375,110020616192,1,"11",11,3379.9099,155.1889,38.408066,2,1.75,28.734694,3,1,1.7635102,1,3679.9099,175.1889,41.817158,1.990783,1,2
120000724992,"120000724992",120,12010,10,1145.500015258789,52.84499895572662,143.1514992713928,14.70850014686585,43.65410047769547,92.6419985294342,15.98170015215874,13.16130012273789,9.637299910187721,.9765000054612756,444.6008842587471,7.056300049647689,1965.01623916626,223.6328979879618,704.7207106351852,1826.668930888176,.9284999966621399,8.94950008392334,120.0870026499033,.4189999969676137,.8850000277161598,6.266000032424927,.1315000029280782,3.674000039696693,.1149999964982271,3.073399990797043,168.5415008664131,306.8198009729385,84,2,4,0,75,175,2,1,15.273334,.70459998,120000724992,0,"12",12,1445.5,72.845001,19.273333,0,1.75,24.489796,2,0,.97126669,0,1745.5,92.845001,23.273333,1.2379334,1,0
120000741376,"120000741376",132,13211,11,1407.099998474121,80.27299970388413,174.6830010414124,18.86600016802549,47.17949993908405,246.7485008239746,15.9200000539422,13.02499994635582,13.28100023418665,1.428999971598387,650.6459925472736,5.281500131823123,1278.893015146256,282.9449960514903,1142.025990784168,2917.251544952393,1.058000003919005,5.524999886751175,143.2474954873323,.6104999892413616,.6920000091195107,15.62100028991699,.3490000013262034,10.54200014472008,4.110000133514404,6.044999971985817,42.08249932527542,235.8040045499802,60,1,4,3,59,156,1,1,23.849152,1.3605593,120000741376,0,"12",12,1707.1,100.273,28.933897,0,1.5599999,24.243919,2,1,1.6995424,1,2007.1,120.273,34.018642,2.0385256,2,1
120001085440,"120001085440",288,28848,24,2860.749996185303,113.55359852314,354.7126012444496,26.54659987986088,47.52340037934482,259.1859016418457,14.85159997362644,14.68600017949939,14.02140001952648,.5978000005707145,584.9752027988434,9.812600076198578,2426.906299769878,500.6386954784393,1529.496801137924,2947.157917976379,1.355099994689226,14.9642001837492,88.42110116779804,.4561999989673495,.4260000083595514,82.73730184137821,3.667799893766642,7.426899969577789,1.861799962818623,5.227699912153184,34.24040026962757,477.4724989533424,67,1,4,12,70,165,1,3,40.867859,1.6221943,120001085440,2,"12",12,3160.75,133.5536,45.153572,2,1.65,25.711662,2,1,1.9079087,1,3460.75,153.5536,49.439285,2.1936228,2,2
120001150976,"120001150976",228,22819,19,3072.099990844727,292.0954937934876,248.2884984612465,31.26600027084351,108.0190005302429,969.7895102500916,27.46650031581521,33.33550011739135,38.89700093492866,1.099499999545515,387.8069982528687,17.90299995988607,3995.377041637898,483.9019999504089,2962.123468399048,4888.249008178711,2.095000000670552,22.35749991238117,447.9599970877171,1.42750002630055,1.236000005155802,139.0765004754067,1.033000010065734,3.065999984741211,1.733999997377396,17.84999978542328,159.5954977273941,605.4895112514496,68,2,4,0,75,163,1,1,40.961334,3.8946066,120001150976,2,"12",12,3372.1001,312.09549,44.961334,2,1.63,28.228386,3,2,4.161273,2,3672.1001,332.09549,48.961334,4.4279399,2,2
120001257472,"120001257472",48,4808,4,1128.5,46.83999943733215,94.93499898910523,4.794999957084656,63.31500220298767,166.4300022125244,19.5274997651577,19.38999947905541,20.2224999666214,.7574999900534749,332.2874994277954,6.592500060796738,1792.3349609375,104.789999961853,542.595006942749,648.2924995422363,.640000008046627,9.167500019073486,385.9275131225586,.2350000063888729,.4825000166893005,5.412499904632568,.0475000003352761,3.800000071525574,.8849999979138374,3.637499898672104,3.589999914169312,138.7050032615662,64,2,1,5,65,169,1,1,17.361538,.72061539,120001257472,0,"12",12,1428.5,66.839996,21.976923,0,1.6900001,22.758305,1,0,1.0283077,1,1728.5,86.839996,26.592308,1.336,1,0
